2020/07/20,09_17_41,40.75,1,1,1,0,0,0,0,0,78,80,1,67,68,1,1005.52,1005.30,44.48,1,1006.39,1006.37,34.90,1,46.20,33.90,47.50,31.80,0,255,0,0,ALTITUDE,
2020/07/20,09_17_43,41.00,1,1,1,0,0,0,0,0,80,80,1,71,68,1,1005.29,1005.31,44.58,1,1006.00,1006.35,35.00,1,47.20,34.00,48.00,31.80,0,255,0,0,ALTITUDE,
2020/07/20,09_17_45,41.00,2,1,1,0,0,0,0,0,80,80,1,67,68,1,1005.29,1005.31,44.58,1,1006.39,1006.35,35.00,1,47.20,33.90,47.90,31.80,0,255,0,0,ALTITUDE,
2020/07/20,09_17_49,40.75,2,1,1,1,0,0,0,0,80,80,1,67,68,1,1005.29,1005.31,44.58,1,1006.39,1006.35,34.90,1,46.70,33.90,47.20,31.70,0,255,0,0,PRESSURE1,
2020/07/20,09_17_53,40.50,2,1,1,1,0,0,0,0,78,79,1,70,68,1,1005.52,1005.32,44.48,1,1006.16,1006.34,34.90,1,46.70,33.90,46.90,31.70,0,255,0,0,PRESSURE1,
2020/07/20,09_17_57,40.00,2,1,1,1,0,0,0,0,81,79,1,67,68,1,1005.13,1005.32,44.19,1,1006.39,1006.34,34.81,1,45.50,33.80,46.90,31.70,0,255,0,0,PRESSURE1,
2020/07/20,09_18_01,39.75,2,1,1,1,0,0,0,0,80,79,1,67,68,1,1005.29,1005.32,43.99,1,1006.39,1006.34,34.71,1,44.90,33.70,45.90,31.70,0,255,0,0,PRESSURE1,
2020/07/20,09_18_04,39.50,2,1,1,1,0,0,0,0,83,79,1,70,68,1,1004.89,1005.32,43.89,1,1006.16,1006.35,34.51,1,43.80,33.40,45.50,31.70,0,255,0,0,PRESSURE1,
2020/07/20,09_18_08,39.50,2,1,1,1,0,0,0,0,81,79,1,66,68,1,1005.13,1005.32,43.70,1,1006.55,1006.35,34.42,1,44.00,33.30,44.90,31.70,0,255,0,0,PRESSURE1,
2020/07/20,09_18_12,39.25,2,1,1,1,0,0,0,0,80,79,1,69,68,1,1005.29,1005.32,43.60,1,1006.16,1006.35,34.42,1,44.60,33.20,45.30,31.60,0,255,0,0,PRESSURE1,
2020/07/20,09_18_16,39.25,2,1,1,1,0,0,0,0,80,79,1,67,68,1,1005.29,1005.32,43.50,1,1006.39,1006.35,34.42,1,44.50,33.20,44.80,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_18_18,39.25,2,1,1,1,0,0,0,0,80,79,1,67,68,1,1005.29,1005.32,43.40,1,1006.39,1006.35,34.42,1,44.30,33.10,45.60,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_18_20,39.00,2,1,1,1,0,0,0,0,81,79,1,67,68,1,1005.13,1005.33,43.31,1,1006.39,1006.35,34.42,1,44.60,33.10,46.00,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_18_23,39.00,2,1,1,1,0,0,0,0,79,79,1,67,68,1,1005.29,1005.33,43.21,1,1006.39,1006.35,34.42,1,44.80,33.10,45.90,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_18_25,39.00,2,1,1,1,0,0,0,0,77,79,1,69,68,1,1005.60,1005.35,43.21,1,1006.16,1006.34,34.32,1,45.00,33.10,45.90,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_18_27,39.00,2,1,1,1,0,0,0,0,77,79,1,67,68,1,1005.52,1005.35,43.11,1,1006.39,1006.34,34.32,1,44.90,33.10,45.90,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_18_29,38.75,2,1,1,1,0,0,0,0,79,79,1,67,68,1,1005.29,1005.36,42.92,1,1006.39,1006.34,34.32,1,44.70,33.00,45.90,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_18_31,38.75,2,1,1,1,0,0,0,0,81,79,1,67,68,1,1005.13,1005.35,42.82,1,1006.39,1006.34,34.22,1,44.00,33.00,45.90,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_18_33,38.75,2,1,1,1,0,0,0,0,81,79,1,69,68,1,1005.13,1005.35,42.72,1,1006.16,1006.32,34.12,1,42.60,32.90,45.60,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_18_35,38.75,2,1,1,1,0,0,0,0,79,79,1,69,68,1,1005.29,1005.35,42.72,1,1006.16,1006.32,34.12,1,42.60,32.90,45.00,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_18_38,38.75,2,1,1,1,0,0,0,0,79,79,1,67,68,1,1005.29,1005.35,42.62,1,1006.39,1006.33,34.03,1,43.20,32.80,44.70,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_18_40,38.75,2,1,1,1,0,0,0,0,81,79,1,67,68,1,1005.13,1005.33,42.62,1,1006.39,1006.33,34.03,1,44.00,32.80,44.90,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_18_42,38.75,2,1,1,1,0,0,0,0,79,79,1,69,68,1,1005.29,1005.32,42.53,1,1006.16,1006.32,34.03,1,44.30,32.80,45.30,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_18_44,38.75,2,1,1,1,0,0,0,0,79,79,1,67,68,1,1005.29,1005.32,42.33,1,1006.39,1006.32,34.03,1,44.20,32.70,45.50,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_18_46,38.50,3,1,1,1,0,0,0,0,81,79,1,67,68,1,1005.13,1005.32,42.23,1,1006.39,1006.32,34.03,1,43.70,32.70,45.30,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_18_50,38.25,3,1,1,0,0,0,0,0,83,79,1,67,68,1,1004.89,1005.31,42.04,1,1006.39,1006.32,33.93,1,43.60,32.60,44.80,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_18_54,38.25,3,1,1,0,0,0,0,0,81,79,1,67,68,1,1005.13,1005.30,41.84,1,1006.39,1006.32,33.93,1,42.90,32.60,44.40,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_18_58,38.25,3,1,1,0,0,0,0,0,81,79,1,67,68,1,1005.13,1005.30,41.74,1,1006.39,1006.32,33.93,1,42.00,32.50,43.40,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_19_02,38.25,3,1,1,0,0,0,0,0,81,79,1,67,68,1,1005.13,1005.30,41.74,1,1006.39,1006.32,34.03,1,42.00,32.50,43.10,31.20,0,255,0,0,PRESSURE1,
2020/07/20,09_19_06,38.25,3,1,1,0,0,0,0,0,81,79,1,67,68,1,1005.13,1005.30,41.65,1,1006.39,1006.32,34.12,1,43.80,32.40,44.00,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_19_10,38.00,3,1,1,0,0,0,0,0,81,79,1,67,68,1,1005.13,1005.30,41.55,1,1006.39,1006.32,34.12,1,44.70,32.40,44.30,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_19_14,38.00,3,1,1,0,0,0,0,0,78,78,1,67,68,1,1005.29,1005.30,41.55,1,1006.39,1006.32,34.22,1,43.10,32.40,43.50,31.30,0,255,0,0,PRESSURE1,
2020/07/20,09_19_17,38.25,3,1,1,0,0,0,0,0,79,79,1,66,68,1,1005.29,1005.30,41.45,1,1006.55,1006.33,34.32,1,43.00,32.50,42.90,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_19_20,38.25,3,1,1,0,0,0,0,0,77,79,1,67,68,1,1005.52,1005.30,41.45,1,1006.39,1006.33,34.32,1,43.20,32.50,43.10,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_19_22,38.25,3,1,1,0,0,0,0,0,77,79,1,67,68,1,1005.52,1005.30,41.45,1,1006.39,1006.33,34.32,1,43.50,32.50,43.90,31.40,0,255,0,0,PRESSURE1,
2020/07/20,09_19_24,38.25,3,1,1,0,0,0,0,0,77,79,1,67,68,1,1005.52,1005.30,41.35,1,1006.39,1006.33,34.42,1,42.80,32.50,43.60,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_19_26,38.25,3,1,1,0,0,0,0,0,79,79,1,67,68,1,1005.29,1005.30,41.35,1,1006.39,1006.33,34.42,1,42.70,32.50,44.40,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_19_28,38.25,3,1,1,0,0,0,0,0,79,79,1,67,68,1,1005.29,1005.30,41.35,1,1006.39,1006.33,34.42,1,43.60,32.50,45.10,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_19_30,38.25,3,1,1,0,0,0,0,0,79,79,1,67,68,1,1005.29,1005.30,41.35,1,1006.39,1006.33,34.42,1,44.80,32.60,45.80,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_19_33,38.50,3,1,1,0,0,0,0,0,80,79,1,67,68,1,1005.13,1005.29,41.35,1,1006.39,1006.33,34.42,1,45.60,32.60,45.90,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_19_35,38.25,3,1,1,0,0,0,0,0,76,79,1,66,68,1,1005.60,1005.29,37.54,1,1006.55,1006.33,34.42,1,46.10,32.50,46.50,31.50,0,255,0,0,PRESSURE1,
2020/07/20,09_19_37,38.25,3,1,1,0,0,0,0,0,80,79,1,67,68,1,1005.13,1005.29,41.55,1,1006.39,1006.33,34.32,1,46.50,32.60,46.50,31.40,0,255,0,0,PRESSURE1,
